applicant_id,age,gender,marital_status,num_dependents,education_level,state,residence_type,employment_type,work_experience_years,monthly_income_inr,bank_balance_avg_3m_inr,savings_rate_pct,upi_monthly_txn_count,upi_monthly_txn_value_inr,mobile_bill_ontime_pct,utility_bill_ontime_pct,gst_filed_regularly,credit_history_months,num_credit_accounts,has_credit_card,has_secured_loan,credit_mix_score,credit_utilization_pct,num_hard_inquiries_12m,num_missed_payments_24m,num_defaults,existing_active_loans,loan_purpose,loan_amount_requested_inr,loan_tenure_months,estimated_emi_inr,debt_to_income_ratio,credit_score,interest_rate_pct,loan_decision
BC00353,37,Male,Divorced,3,Post Graduate,Rajasthan,Rented,Unemployed,0,15468,17927,11.4,31,9846,63.1,48.9,-1,34,7,1,0,2,21.3,0,0,0,5,Home Loan,4505978,60,97522,7.921,728,10.22,Rejected
BC00354,60,Male,Married,2,Higher Secondary,Kerala,Owned,Freelancer,2,80206,53306,23.2,30,32342,96.7,30.9,-1,9,1,0,1,1,85.2,2,0,0,0,Vehicle Loan,3816176,180,42896,0.535,647,13.01,Under Review
BC00355,53,Male,Divorced,2,Secondary,Madhya Pradesh,Rented,Freelancer,5,111462,223404,40.2,45,59073,84.6,67.0,-1,12,9,1,1,3,15.7,2,0,0,0,Personal Loan,4291244,24,199607,1.791,860,8.11,Rejected
BC00356,29,Male,Married,0,Post Graduate,Rajasthan,Parental,Unemployed,0,10471,2949,8.6,40,10711,98.0,77.3,-1,28,1,1,0,1,5.5,1,5,0,3,Vehicle Loan,4223414,60,91407,10.162,627,12.78,Rejected
BC00357,63,Male,Married,3,Graduate,Rajasthan,Owned,Salaried,0,72299,207732,5.9,30,38754,88.0,93.6,-1,148,14,0,1,2,64.0,2,0,1,4,Home Loan,4977611,84,84706,1.448,663,15.94,Rejected
BC00358,59,Male,Single,4,Graduate,Rajasthan,Rented,Salaried,0,42073,83217,3.1,26,21763,66.7,83.5,-1,38,0,1,0,1,21.4,0,1,0,4,Business Loan,3954840,180,44455,1.532,709,10.8,Rejected
BC00359,49,Male,Single,2,Higher Secondary,Rajasthan,Owned,Gig Worker,6,18750,54040,29.7,35,18064,47.7,71.6,-1,110,6,1,1,3,26.3,4,0,0,3,Personal Loan,3870730,180,43510,3.121,789,9.25,Rejected
BC00360,62,Female,Single,1,Post Graduate,Gujarat,Rented,Business Owner,18,119561,106361,14.7,43,165669,42.5,78.3,0,128,11,1,1,3,6.4,2,0,0,0,Home Loan,2899310,60,62749,0.525,852,8.05,Conditionally Approved
BC00361,46,Female,Married,1,Secondary,Telangana,Rented,Salaried,20,149302,424749,18.8,30,186095,96.3,93.2,-1,9,1,0,1,1,32.0,2,0,1,1,Home Loan,2898411,240,29524,0.231,697,14.67,Conditionally Approved
BC00362,55,Female,Married,1,Post Graduate,Karnataka,Parental,Gig Worker,3,54062,101375,27.6,43,74936,95.2,86.0,-1,14,9,1,1,3,27.4,4,0,0,0,Credit Card,3394443,48,87402,1.617,820,7.76,Rejected
BC00363,45,Male,Single,2,Secondary,Tamil Nadu,Rented,Salaried,10,140359,343847,26.0,39,140300,82.4,88.8,-1,58,4,1,0,2,45.9,2,2,0,4,Education Loan,1106504,240,11271,0.223,731,11.47,Conditionally Approved
BC00364,44,Female,Married,0,Post Graduate,Madhya Pradesh,Parental,Salaried,6,163999,101495,10.3,37,129873,74.8,90.1,-1,80,4,1,0,2,1.6,4,0,0,5,Home Loan,2494149,120,34075,0.36,809,8.83,Approved
BC00365,33,Female,Single,3,Post Graduate,West Bengal,Parental,Self-Employed,3,54850,85035,35.6,29,64480,74.7,75.6,1,29,2,1,1,2,13.7,1,0,0,0,Business Loan,2264669,84,38539,0.703,785,11.6,Under Review
BC00366,27,Female,Married,0,Higher Secondary,Punjab,Owned,Self-Employed,4,128711,225242,20.4,35,78982,85.6,92.6,1,199,2,1,0,1,22.3,3,0,1,1,Vehicle Loan,2004702,48,51618,0.44,767,9.38,Conditionally Approved
BC00367,56,Male,Married,2,Secondary,Madhya Pradesh,Owned,Self-Employed,0,26094,32338,30.7,36,10272,87.1,77.6,1,0,12,1,1,3,48.2,1,1,2,2,Credit Card,4639079,24,215787,8.653,608,13.1,Rejected
BC00368,40,Female,Single,1,Below Secondary,Kerala,Rented,Salaried,13,158611,132341,19.0,30,113175,94.1,89.9,-1,14,11,0,1,2,38.7,1,1,0,0,Personal Loan,1149469,180,12921,0.081,792,11.77,Approved
BC00369,21,Male,Single,1,Post Graduate,Kerala,Company Provided,Freelancer,2,20741,56495,14.1,33,13670,85.3,82.3,-1,39,2,0,1,1,16.5,0,0,0,3,Business Loan,4194111,84,71373,4.164,730,10.8,Rejected
BC00370,28,Male,Divorced,2,Graduate,Kerala,Rented,Salaried,2,178741,61964,11.1,39,198518,67.8,97.6,-1,25,5,1,0,2,33.6,0,0,0,2,Home Loan,2710038,36,88467,0.551,772,9.18,Conditionally Approved
BC00371,36,Male,Married,2,Post Graduate,West Bengal,Owned,Salaried,5,176716,96586,16.8,45,169936,84.7,89.7,-1,4,13,1,0,2,62.4,0,0,0,3,Personal Loan,1237171,120,16902,0.181,764,10.36,Approved
BC00372,34,Female,Divorced,2,Post Graduate,Punjab,Parental,Freelancer,2,83798,86268,4.9,33,39043,50.7,69.6,-1,18,3,1,0,2,34.4,2,0,3,3,Credit Card,2983361,120,40759,0.665,575,22.87,Rejected
BC00373,32,Female,Divorced,1,Post Graduate,Rajasthan,Owned,Unemployed,1,17982,49762,21.5,38,24999,74.9,53.0,-1,1,12,0,0,1,22.1,0,0,0,3,Vehicle Loan,471655,84,8026,1.281,700,10.89,Rejected
BC00374,43,Male,Single,1,Post Graduate,Punjab,Rented,Freelancer,4,125130,217252,20.2,46,126632,50.0,78.3,-1,41,2,0,0,0,73.4,2,1,0,0,Personal Loan,849717,24,39525,0.316,658,13.79,Conditionally Approved
BC00375,35,Female,Single,3,Secondary,Karnataka,Owned,Gig Worker,0,17370,20535,17.7,30,14751,75.9,56.8,-1,89,1,1,1,2,29.8,2,1,0,4,Home Loan,2532266,180,28464,2.79,732,10.45,Rejected
BC00376,48,Male,Single,2,Post Graduate,Rajasthan,Owned,Business Owner,6,54426,68999,25.7,29,77537,78.0,81.5,1,86,12,1,0,2,29.1,2,1,0,2,Business Loan,971806,12,85799,1.76,797,9.62,Rejected
BC00377,54,Male,Married,2,Higher Secondary,Tamil Nadu,Rented,Self-Employed,3,110989,280753,28.5,24,46256,68.1,58.9,1,48,2,0,1,1,10.2,3,1,0,1,Vehicle Loan,3457129,12,305224,2.795,760,9.55,Rejected
BC00378,22,Male,Single,1,Higher Secondary,Uttar Pradesh,Rented,Salaried,4,43322,7697,25.0,27,54045,84.4,14.3,-1,25,3,1,1,3,33.7,2,0,2,4,Personal Loan,841043,84,14312,0.792,612,14.52,Rejected
BC00379,52,Male,Single,2,Post Graduate,Maharashtra,Owned,Self-Employed,4,94768,12593,5.6,37,69901,76.4,55.6,1,28,5,0,1,2,45.3,3,0,0,0,Credit Card,3351112,60,72527,0.765,698,12.82,Under Review
BC00380,43,Male,Divorced,1,Below Secondary,Delhi,Parental,Salaried,3,87292,20395,16.7,32,99030,69.2,55.9,-1,5,3,0,0,1,38.6,1,0,0,3,Home Loan,1243728,240,12669,0.317,710,11.15,Conditionally Approved
BC00381,42,Male,Single,1,Graduate,West Bengal,Owned,Salaried,4,54055,78958,38.7,30,76589,93.7,52.2,-1,16,7,0,1,2,14.4,1,1,0,1,Personal Loan,1554329,120,21235,0.485,755,9.92,Approved
BC00382,45,Other,Single,1,Secondary,Uttar Pradesh,Rented,Business Owner,5,290853,519354,8.1,32,267950,71.7,75.0,0,8,2,1,0,1,43.1,3,0,2,2,Credit Card,1827850,24,85023,0.327,594,22.31,Rejected
BC00383,42,Female,Single,0,Secondary,Telangana,Owned,Self-Employed,6,78185,149408,18.4,32,25580,74.3,84.8,1,68,11,1,0,2,32.0,3,4,0,4,Personal Loan,585888,120,8004,0.358,618,15.58,Under Review
BC00384,42,Male,Married,1,Secondary,Punjab,Parental,Salaried,6,162660,361154,22.0,47,54429,57.8,92.5,-1,98,2,0,1,1,38.7,1,0,0,5,Personal Loan,3968446,36,129546,0.95,771,9.2,Rejected
BC00385,62,Female,Married,0,Higher Secondary,Gujarat,Parental,Salaried,10,115536,75121,17.3,40,80491,67.1,90.3,-1,30,2,1,1,2,47.4,0,0,0,4,Vehicle Loan,2618921,12,231220,2.174,760,9.94,Rejected
BC00386,26,Male,Single,2,Graduate,West Bengal,Owned,Business Owner,1,275180,236827,14.3,47,340670,46.6,78.7,1,52,7,0,0,1,21.3,1,1,0,1,Education Loan,4984164,180,56025,0.222,800,7.98,Approved
BC00387,35,Female,Married,2,Post Graduate,Delhi,Owned,Salaried,2,32345,26076,12.5,39,20892,80.3,95.6,-1,5,3,1,0,2,28.1,3,0,1,0,Home Loan,4862940,36,158746,4.908,716,11.76,Rejected
BC00388,63,Male,Married,4,Graduate,Telangana,Parental,Freelancer,14,34288,18262,30.3,46,24048,57.9,79.9,-1,37,0,1,0,1,34.6,0,0,0,2,Credit Card,2252888,180,25324,1.03,760,10.2,Rejected
BC00389,57,Male,Single,0,Graduate,Tamil Nadu,Rented,Self-Employed,2,93824,75880,27.5,35,116469,80.9,53.6,1,48,1,0,1,1,31.7,0,0,0,1,Business Loan,1909722,120,26091,0.331,742,10.51,Conditionally Approved
BC00390,53,Male,Single,1,Higher Secondary,Gujarat,Rented,Self-Employed,0,99425,186879,23.3,48,43690,54.0,88.1,1,24,12,0,1,2,13.3,2,0,0,3,Home Loan,4174741,24,194188,2.104,758,11.25,Rejected
BC00391,28,Male,Single,2,Higher Secondary,Rajasthan,Owned,Self-Employed,3,15917,18505,8.6,22,20950,78.1,86.9,1,11,13,1,0,2,32.0,3,2,0,2,Business Loan,2602192,12,229743,15.062,653,14.55,Rejected
BC00392,64,Male,Single,0,Graduate,Uttar Pradesh,Company Provided,Gig Worker,0,31061,72277,9.6,33,19225,88.2,75.3,-1,83,9,1,0,2,24.0,2,2,0,4,Personal Loan,185797,120,2538,0.726,715,11.77,Under Review
BC00393,64,Female,Married,0,Post Graduate,Uttar Pradesh,Parental,Salaried,1,189437,313635,11.7,34,68475,90.5,59.6,-1,54,12,0,1,2,22.5,0,0,2,1,Personal Loan,2583573,12,228100,1.23,741,10.49,Rejected
BC00394,25,Other,Married,2,Graduate,Gujarat,Owned,Business Owner,31,153547,109773,31.3,34,67685,78.6,86.4,1,92,12,1,0,2,10.6,2,0,0,4,Business Loan,1774620,84,30200,0.327,826,7.97,Approved
BC00395,59,Female,Single,2,Graduate,Telangana,Rented,Self-Employed,3,54104,78743,8.2,35,78076,63.3,76.1,1,68,13,1,1,3,9.5,3,0,0,4,Credit Card,2632229,180,29588,0.917,761,11.29,Rejected
BC00396,24,Female,Single,3,Post Graduate,Gujarat,Parental,Salaried,1,87032,158465,16.8,41,73245,79.8,80.1,-1,185,1,1,0,1,20.2,1,2,0,4,Home Loan,3162734,120,43209,0.726,760,9.38,Under Review
BC00397,26,Male,Married,4,Higher Secondary,Maharashtra,Rented,Freelancer,26,76169,198951,5.8,35,46290,54.2,60.4,-1,8,13,1,0,2,13.6,2,0,3,0,Personal Loan,4880165,48,125657,1.65,586,23.65,Rejected
BC00398,52,Female,Married,2,Higher Secondary,Punjab,Rented,Gig Worker,16,22177,55837,6.5,32,20525,82.4,89.8,-1,3,2,1,1,2,28.0,2,0,0,4,Personal Loan,408062,12,36027,2.526,737,10.88,Rejected
BC00399,50,Male,Single,1,Post Graduate,Tamil Nadu,Rented,Business Owner,2,464823,621371,20.7,30,520051,47.6,62.3,1,16,5,1,1,3,42.3,0,0,0,3,Personal Loan,3005251,12,265329,0.603,785,11.08,Conditionally Approved
BC00400,55,Female,Single,2,Graduate,Madhya Pradesh,Owned,Freelancer,1,74821,148015,17.5,30,51070,93.6,84.0,-1,5,7,1,0,2,4.2,1,0,0,3,Personal Loan,2127645,48,54784,0.933,764,11.2,Rejected
BC00401,60,Female,Married,2,Higher Secondary,Delhi,Parental,Freelancer,9,27192,26203,8.2,32,31823,92.1,65.5,-1,29,11,1,0,2,9.7,2,1,0,2,Home Loan,1451471,60,31414,1.523,710,9.58,Rejected
BC00402,36,Male,Married,2,Graduate,Kerala,Rented,Business Owner,6,192980,373553,12.9,22,116310,80.6,92.8,1,40,0,0,0,0,15.1,0,1,0,5,Business Loan,4829897,120,65986,0.471,764,11.94,Approved
BC00403,33,Male,Married,3,Below Secondary,Uttar Pradesh,Rented,Gig Worker,5,50696,139267,15.5,21,22043,87.1,88.4,-1,34,8,1,1,3,27.2,2,0,3,4,Personal Loan,1766548,48,45486,1.292,615,14.99,Rejected
BC00404,62,Male,Married,2,Post Graduate,Delhi,Owned,Business Owner,11,386851,739340,3.2,28,371242,70.6,84.5,0,12,0,0,1,1,61.2,2,1,1,4,Home Loan,4454003,12,393237,1.068,609,14.85,Rejected
BC00405,50,Male,Married,2,Graduate,Madhya Pradesh,Parental,Business Owner,5,259329,254386,25.2,28,124826,97.3,51.4,0,95,9,0,1,2,32.2,1,0,0,1,Education Loan,1068143,120,14593,0.076,797,10.99,Approved
BC00406,39,Female,Married,0,Secondary,Gujarat,Parental,Business Owner,1,307354,604735,9.3,41,439080,86.0,64.9,1,0,1,1,0,1,10.2,1,0,0,0,Education Loan,4150321,24,193052,0.628,796,11.73,Conditionally Approved
BC00407,37,Female,Married,3,Graduate,Madhya Pradesh,Rented,Gig Worker,5,17797,48372,15.5,25,5349,96.3,29.4,-1,17,2,1,1,2,53.2,3,0,0,5,Personal Loan,4208527,24,195760,12.404,639,14.44,Rejected
BC00408,39,Male,Married,2,Graduate,Punjab,Parental,Salaried,1,151468,75346,8.0,27,182797,84.5,54.0,-1,50,6,0,0,1,25.5,0,0,1,2,Personal Loan,1937145,180,21775,0.21,769,10.79,Conditionally Approved
BC00409,48,Male,Married,1,Higher Secondary,Telangana,Owned,Freelancer,7,131545,197199,23.1,27,83579,83.6,89.5,-1,58,8,1,0,2,24.4,1,1,0,5,Vehicle Loan,2147711,60,46483,0.543,767,10.62,Conditionally Approved
BC00410,46,Male,Married,1,Higher Secondary,Gujarat,Parental,Freelancer,4,38989,40200,3.0,41,51282,59.6,91.9,-1,21,2,0,1,1,40.3,1,3,0,4,Personal Loan,87361,24,4064,0.617,597,21.8,Under Review
BC00411,57,Female,Single,0,Post Graduate,Punjab,Rented,Salaried,0,136672,109373,9.0,45,50867,92.4,96.9,-1,0,7,0,0,1,76.9,1,0,2,1,Home Loan,2948845,60,63821,0.504,532,19.32,Rejected
BC00412,46,Female,Married,0,Graduate,Madhya Pradesh,Owned,Gig Worker,3,59556,74386,11.4,29,85975,82.6,86.5,-1,38,14,0,0,1,22.8,1,0,0,0,Business Loan,3513227,180,39491,0.663,766,10.07,Under Review
BC00413,43,Female,Single,2,Graduate,Delhi,Owned,Salaried,2,146673,182242,20.7,34,61848,83.7,91.8,-1,2,8,1,0,2,9.8,1,0,1,2,Home Loan,2507856,84,42677,0.359,763,11.81,Conditionally Approved
BC00414,29,Female,Single,0,Higher Secondary,Kerala,Owned,Salaried,1,90633,64373,19.7,29,112880,86.9,88.5,-1,4,9,1,1,3,37.4,2,2,0,5,Home Loan,1811856,36,59146,0.928,713,9.56,Rejected
BC00415,32,Female,Married,3,Graduate,West Bengal,Parental,Business Owner,4,289977,368420,13.4,37,267014,44.0,72.1,1,42,6,1,1,3,36.2,2,2,0,2,Home Loan,2391102,180,26878,0.127,732,9.91,Conditionally Approved
BC00416,21,Male,Married,3,Higher Secondary,Rajasthan,Parental,Salaried,1,103258,200096,22.0,36,84307,96.7,68.1,-1,14,3,1,0,2,17.0,4,0,0,4,Home Loan,3621488,240,36889,0.551,755,10.51,Conditionally Approved
BC00417,21,Female,Single,1,Higher Secondary,Karnataka,Rented,Gig Worker,7,54148,9455,16.4,48,34448,80.0,78.5,-1,17,3,1,1,3,60.3,2,1,0,2,Home Loan,50037,60,1083,0.205,665,12.47,Conditionally Approved
BC00418,54,Female,Married,1,Graduate,Maharashtra,Owned,Gig Worker,0,34846,103449,8.4,32,45636,72.7,85.0,-1,26,3,1,1,3,16.4,2,1,3,1,Credit Card,3667177,24,170579,5.039,581,17.76,Rejected
BC00419,52,Male,Married,1,Graduate,Delhi,Company Provided,Self-Employed,5,54350,52080,39.3,25,29333,80.1,96.6,1,153,5,0,1,2,38.9,1,0,0,2,Personal Loan,4547868,24,211544,4.076,783,9.94,Rejected
BC00420,45,Male,Single,0,Graduate,Telangana,Owned,Salaried,8,99071,189084,22.5,45,115466,84.0,71.9,-1,134,3,1,1,3,12.3,3,0,0,3,Home Loan,671531,120,9174,0.244,847,7.56,Approved
BC00421,60,Female,Married,0,Graduate,Gujarat,Rented,Salaried,5,55651,51326,15.1,29,46466,40.6,87.0,-1,21,4,1,0,2,45.6,0,1,0,1,Home Loan,703668,12,62126,1.206,726,11.46,Rejected
BC00422,21,Male,Single,2,Higher Secondary,Madhya Pradesh,Parental,Business Owner,3,419100,520210,2.9,35,627893,90.0,62.9,0,12,8,0,0,1,88.4,0,0,0,5,Credit Card,3454158,24,160670,0.443,666,12.8,Conditionally Approved
BC00423,36,Female,Divorced,3,Higher Secondary,Gujarat,Owned,Unemployed,15,5786,9794,17.3,31,5981,90.8,67.4,-1,14,11,0,1,2,9.6,1,0,0,0,Vehicle Loan,2706040,48,69676,12.042,765,10.72,Rejected
BC00424,59,Female,Married,3,Graduate,Maharashtra,Rented,Business Owner,1,236823,443894,33.2,28,100656,69.1,93.4,1,12,6,1,1,3,50.6,3,0,0,0,Personal Loan,753645,12,66538,0.281,752,10.64,Approved
BC00425,25,Female,Married,3,Secondary,Punjab,Owned,Salaried,0,92263,215372,20.8,27,74126,46.0,91.6,-1,30,7,0,1,2,41.6,1,0,1,4,Education Loan,4961672,48,127756,1.601,663,12.59,Rejected
BC00426,42,Female,Single,2,Graduate,Maharashtra,Owned,Business Owner,2,259987,622898,23.5,34,98680,82.1,97.0,0,37,4,1,0,2,31.3,1,2,0,4,Personal Loan,1355927,60,29346,0.19,756,11.11,Approved
BC00427,49,Male,Divorced,3,Post Graduate,Delhi,Rented,Self-Employed,0,130945,210067,26.0,31,84170,79.0,65.9,1,26,4,0,0,1,74.1,0,0,0,3,Personal Loan,2671872,240,27216,0.322,668,12.87,Conditionally Approved
BC00428,23,Male,Married,2,Graduate,Maharashtra,Owned,Gig Worker,15,43189,13803,16.5,39,30750,93.0,59.8,-1,20,12,1,0,2,35.7,2,0,1,5,Home Loan,643975,12,56856,1.895,646,14.85,Rejected
BC00429,32,Male,Married,0,Graduate,Rajasthan,Rented,Salaried,1,88878,152654,22.7,49,117658,71.3,77.1,-1,9,10,0,0,1,22.7,1,0,0,0,Personal Loan,2915728,60,63105,0.71,780,10.66,Under Review
BC00430,46,Male,Married,2,Graduate,Delhi,Owned,Gig Worker,7,35785,53140,12.5,44,46720,60.5,94.2,-1,26,6,1,1,3,33.7,1,1,1,0,Personal Loan,4033063,24,187598,5.242,684,12.1,Rejected
BC00431,36,Female,Married,3,Secondary,Punjab,Rented,Self-Employed,7,46085,33394,10.6,36,14465,59.9,67.3,1,16,10,1,1,3,27.7,1,0,0,0,Business Loan,2332373,240,23758,0.516,814,7.6,Conditionally Approved
BC00432,57,Female,Married,0,Graduate,Kerala,Owned,Unemployed,1,10994,1423,6.3,28,10320,87.2,93.8,-1,31,12,1,1,3,48.1,3,1,0,0,Personal Loan,2890152,84,49183,4.474,717,10.3,Rejected
BC00433,42,Male,Married,1,Secondary,Rajasthan,Parental,Salaried,4,34283,34842,33.4,30,19481,55.7,27.8,-1,44,13,0,1,2,33.4,3,0,0,2,Vehicle Loan,2600552,24,120965,3.82,692,13.59,Rejected
BC00434,49,Female,Single,1,Post Graduate,Kerala,Owned,Business Owner,0,73091,62311,13.1,30,50002,96.6,76.4,1,40,11,1,1,3,8.6,1,2,0,5,Home Loan,902224,36,29452,0.745,755,11.2,Under Review
BC00435,34,Female,Divorced,0,Higher Secondary,Gujarat,Parental,Freelancer,3,128931,193453,28.8,36,42029,80.4,60.3,-1,24,7,1,0,2,27.0,2,2,0,1,Home Loan,2442735,180,27458,0.252,758,9.82,Approved
BC00436,48,Female,Single,1,Secondary,Maharashtra,Rented,Salaried,0,187005,431728,9.5,38,224349,72.5,96.3,-1,32,8,1,1,3,27.3,3,3,0,1,Personal Loan,1411968,12,124660,0.693,779,11.76,Under Review
BC00437,25,Male,Single,1,Graduate,Tamil Nadu,Rented,Freelancer,12,50903,69901,20.3,37,73336,95.8,85.2,-1,13,14,0,1,2,10.8,3,0,0,3,Credit Card,3672546,36,119887,2.65,776,9.84,Rejected
BC00438,50,Female,Married,3,Post Graduate,Punjab,Parental,Business Owner,18,125451,358733,12.3,40,70644,76.4,92.4,1,0,13,1,0,2,65.0,1,1,0,2,Personal Loan,4945035,12,436589,3.56,660,15.56,Rejected
BC00439,25,Male,Married,3,Graduate,Delhi,Owned,Salaried,1,121468,90106,16.7,36,86258,96.5,71.9,-1,39,1,1,1,2,25.6,1,0,0,0,Business Loan,3656940,180,41107,0.338,858,8.01,Approved
BC00440,32,Male,Single,3,Below Secondary,Uttar Pradesh,Owned,Salaried,1,121334,89879,14.7,33,66457,55.9,92.7,-1,11,2,0,1,1,44.7,4,2,0,0,Personal Loan,3118929,12,275365,2.269,665,15.99,Rejected
BC00441,36,Male,Married,0,Higher Secondary,Gujarat,Owned,Business Owner,7,392504,727272,12.9,32,555809,92.4,74.3,0,44,11,0,0,1,63.7,4,0,0,4,Home Loan,3650200,60,79001,0.252,705,9.23,Conditionally Approved
BC00442,46,Male,Married,0,Higher Secondary,Punjab,Rented,Salaried,1,171011,461586,21.4,30,53223,96.1,75.5,-1,54,11,0,0,1,13.4,2,2,0,4,Home Loan,609031,48,15682,0.209,747,9.25,Conditionally Approved
BC00443,46,Male,Married,0,Higher Secondary,Madhya Pradesh,Company Provided,Self-Employed,11,17775,36410,4.1,41,17786,56.0,88.9,1,99,1,0,0,0,32.1,1,0,0,3,Personal Loan,2751243,120,37588,2.959,699,14.99,Rejected
BC00444,41,Male,Married,3,Post Graduate,Punjab,Owned,Salaried,4,139586,286663,16.9,43,187732,84.9,75.5,-1,126,9,1,0,2,28.9,4,2,0,0,Home Loan,2169228,60,46948,0.336,804,8.02,Approved
BC00445,59,Female,Married,0,Graduate,Karnataka,Parental,Business Owner,2,420416,1025071,16.3,31,220117,95.0,78.8,1,0,6,1,0,2,35.3,1,1,0,3,Home Loan,4485728,180,50423,0.156,768,9.97,Approved
BC00446,56,Female,Married,2,Post Graduate,Gujarat,Rented,Salaried,8,31823,64893,11.9,39,32077,45.9,84.8,-1,185,11,0,1,2,23.1,2,0,0,2,Business Loan,256384,12,22636,1.026,814,7.7,Rejected
BC00447,53,Female,Married,1,Graduate,Telangana,Owned,Freelancer,3,80149,184512,14.7,39,28916,94.1,64.1,-1,45,1,1,1,2,36.0,2,3,1,1,Home Loan,3577089,60,77418,1.028,626,14.59,Rejected
BC00448,50,Male,Single,0,Higher Secondary,West Bengal,Parental,Unemployed,12,6212,16224,12.0,26,7936,76.8,51.5,-1,41,11,1,1,3,52.8,1,0,0,0,Vehicle Loan,4185554,48,107772,17.349,676,12.24,Rejected
BC00449,57,Female,Married,0,Higher Secondary,Madhya Pradesh,Company Provided,Unemployed,13,11965,1471,17.1,24,7530,73.0,60.7,-1,0,13,0,1,2,36.0,2,4,0,5,Personal Loan,4389242,36,143283,14.065,547,21.19,Rejected
BC00450,43,Female,Divorced,2,Below Secondary,Karnataka,Parental,Business Owner,0,228634,610066,22.7,43,339865,85.3,42.0,1,78,14,1,1,3,34.5,2,2,2,2,Vehicle Loan,3038088,60,65753,0.331,661,14.87,Rejected
BC00451,30,Male,Single,0,Post Graduate,Tamil Nadu,Rented,Salaried,0,106816,77363,11.1,36,150227,86.1,87.6,-1,6,1,0,1,1,50.8,2,5,0,0,Vehicle Loan,1029907,36,33620,0.315,559,20.52,Under Review
BC00452,25,Female,Single,1,Graduate,Maharashtra,Owned,Gig Worker,20,38557,105843,11.0,36,45459,88.9,40.6,-1,72,13,1,1,3,27.5,1,0,0,5,Personal Loan,263968,180,2967,0.725,799,10.55,Under Review
BC00453,56,Female,Widowed,1,Higher Secondary,Delhi,Rented,Salaried,11,38565,33626,21.7,39,34562,90.7,76.8,-1,0,13,0,1,2,20.9,1,0,1,4,Personal Loan,4632692,36,151230,4.44,728,10.87,Rejected
BC00454,54,Male,Married,2,Graduate,Karnataka,Rented,Salaried,0,176426,250559,42.0,42,215223,90.3,93.3,-1,41,1,1,0,1,49.4,0,1,0,3,Business Loan,344957,12,30456,0.258,782,9.12,Approved
BC00455,51,Female,Single,2,Post Graduate,Telangana,Rented,Salaried,8,199023,558909,14.6,36,90900,66.9,80.3,-1,22,14,0,0,1,27.5,2,3,3,4,Education Loan,1951737,240,19881,0.2,531,19.07,Rejected
BC00456,30,Female,Single,3,Graduate,West Bengal,Rented,Self-Employed,3,31351,13113,21.1,27,21075,59.5,66.8,0,8,11,1,1,3,25.1,3,0,2,1,Home Loan,2397855,240,24425,0.939,634,14.66,Rejected
BC00457,39,Other,Married,1,Graduate,West Bengal,Parental,Gig Worker,1,52614,118977,14.4,41,17482,88.8,96.7,-1,4,12,1,1,3,20.3,4,0,0,4,Home Loan,1514458,84,25772,0.87,743,11.77,Rejected
BC00458,52,Female,Single,0,Below Secondary,Maharashtra,Owned,Business Owner,10,285796,353844,7.6,34,306953,75.1,87.7,1,23,3,0,1,2,16.5,0,0,3,0,Education Loan,2352743,12,207720,0.727,656,15.33,Rejected
BC00459,21,Female,Married,2,Graduate,Madhya Pradesh,Rented,Self-Employed,1,59254,10067,4.3,35,75054,93.7,91.5,0,5,0,1,1,2,9.1,1,2,2,5,Personal Loan,4638156,180,52136,1.302,622,13.38,Rejected
BC00460,25,Female,Married,2,Secondary,Karnataka,Company Provided,Salaried,14,46253,130595,14.4,35,66398,98.9,79.7,-1,26,1,0,1,1,20.6,1,2,0,4,Vehicle Loan,1035461,24,48165,1.474,735,11.3,Rejected
BC00461,24,Female,Divorced,2,Secondary,Karnataka,Owned,Unemployed,1,18147,8016,15.3,36,20394,43.1,77.6,-1,39,2,1,0,1,42.0,1,0,3,0,Personal Loan,2671021,240,27207,1.499,527,19.05,Rejected
BC00462,36,Female,Married,3,Post Graduate,Delhi,Owned,Self-Employed,4,92694,217368,33.2,40,109241,83.7,79.9,1,70,6,0,1,2,24.9,1,0,0,1,Home Loan,3405361,180,38279,0.467,867,8.51,Approved
BC00463,44,Female,Married,3,Higher Secondary,Karnataka,Owned,Self-Employed,1,30735,37324,24.7,29,42247,91.6,42.6,1,45,9,1,1,3,22.8,2,1,0,5,Vehicle Loan,1856423,36,60601,2.785,731,11.11,Rejected
BC00464,36,Female,Divorced,1,Graduate,Uttar Pradesh,Owned,Salaried,3,188730,462519,33.5,24,268686,55.0,98.0,-1,2,0,0,0,0,5.3,3,0,0,4,Vehicle Loan,2000408,60,43294,0.335,746,9.53,Conditionally Approved
BC00465,22,Male,Married,1,Post Graduate,Telangana,Rented,Gig Worker,5,32057,72956,7.0,28,28517,96.1,79.5,-1,14,5,0,0,1,10.1,5,1,0,3,Home Loan,677915,240,6905,0.683,729,11.05,Under Review
BC00466,48,Female,Single,3,Secondary,Tamil Nadu,Owned,Business Owner,1,343577,665280,23.0,23,148338,62.8,57.1,1,13,2,0,0,0,10.3,4,0,0,3,Personal Loan,3644128,12,321734,0.98,780,9.03,Rejected
BC00467,52,Male,Divorced,1,Graduate,Delhi,Owned,Salaried,3,96947,273754,11.8,35,83345,73.7,74.2,-1,98,2,0,1,1,51.6,3,1,0,5,Business Loan,1226957,240,12498,0.387,662,13.42,Conditionally Approved
